Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
170000056044,Tue Aug 01 20:08:34 CDT 2017,Attempt to Locate,Ref oth Agncy,,202 SB
170000056049,Tue Aug 01 20:47:09 CDT 2017,Accident - Hit and Run,No Report,"Crook, Daniel",1707 Aquarena Springs Dr
170000056051,Tue Aug 01 20:53:22 CDT 2017,Assault,Report,"Marroquin, Christopher",900 Bugg Ln
170000056053,Tue Aug 01 20:58:51 CDT 2017,Theft,Arrest,"Marroquin, Christopher",2041 S IH 35
170000056055,Tue Aug 01 21:04:01 CDT 2017,Supplement,No Report,"Contreras, Ysidro",200 W Hopkins St
170000056058,Tue Aug 01 21:15:31 CDT 2017,Suspicious Person,No Report,"Tureaud, Benjamin",102 Wonder World Dr
170000056059,Tue Aug 01 21:23:20 CDT 2017,Welfare Concern,No Report,"McGee, Miranda",1301 Wonder World Dr
170000056066,Tue Aug 01 21:44:21 CDT 2017,Attempt to Locate,Verbal Warning,"Fischer, Vincent",215 Nb35 Ih
170000056071,Tue Aug 01 22:03:10 CDT 2017,Threat,No Report,"Contreras, Ysidro",1201 Thorpe Ln
170000056072,Tue Aug 01 22:03:13 CDT 2017,Flagged Down,Verbal Warning,"Seals, Bradley",139 E Hopkins St
170000056078,Tue Aug 01 22:21:42 CDT 2017,Missing Person,Report,"Gibson, Kathryn",1102 Jones St
170000056079,Tue Aug 01 22:21:56 CDT 2017,Death Investigation,No Report,,1348 Thorpe Ln
170000056080,Tue Aug 01 22:22:40 CDT 2017,MIP - Alcohol,Citation Issued,"Tennant, Casey",1415 Craddock Ave
170000056082,Tue Aug 01 22:26:36 CDT 2017,Assist Outside Agency,No Report,"Lee, Don",Wonder World Dr/Hunter Rd
170000056083,Tue Aug 01 22:28:26 CDT 2017,Mental Health Invest,No Report,,2300 S IH 35
170000056085,Tue Aug 01 22:46:19 CDT 2017,Civil Standby,No Report,"Crook, Daniel",2041 S IH 35
170000056094,Wed Aug 02 00:05:21 CDT 2017,Suspicious Vehicle,No Report,"Tureaud, Benjamin",Lindsey St/North St
170000056096,Wed Aug 02 00:18:25 CDT 2017,Runaway,Ref oth Agncy,,300 Summit Pass
170000056099,Wed Aug 02 00:27:44 CDT 2017,Investigation,No Report,"Seals, Bradley",120 E San Antonio St
170000056100,Wed Aug 02 00:37:43 CDT 2017,Assault,Report,"Almendarez, Ramiro",314 E Hutchison St
170000056101,Wed Aug 02 00:41:13 CDT 2017,,No Report,,
170000056104,Wed Aug 02 00:56:00 CDT 2017,Disturbance - Phys/Fight,Arrest,"Tennant, Casey",1650 River Rd
170000056105,Wed Aug 02 01:18:16 CDT 2017,Public Assist,No Report,"Contreras, Ysidro",1301 Wonder World Dr
170000056106,Wed Aug 02 01:25:15 CDT 2017,Suspicious Circumstances,No Report,"Marroquin, Christopher",322 Parkside Dr
170000056107,Wed Aug 02 01:26:16 CDT 2017,Suspicious Person,No Report,"Cormier, Jayson",100 N Guadalupe St
170000056109,Wed Aug 02 01:41:48 CDT 2017,Suspicious Vehicle,No Report,"Tureaud, Benjamin",401 W Hopkins St
170000056111,Wed Aug 02 01:42:10 CDT 2017,Investigation,No Report,"Cormier, Jayson",100 W Hopkins St
170000056112,Wed Aug 02 01:42:33 CDT 2017,Pedestrian Stop,No Report,"Verver, Elias",221 N Guadalupe St
170000056113,Wed Aug 02 01:45:15 CDT 2017,Suspicious Vehicle,No Report,"Tureaud, Benjamin",205 W San Antonio St
170000056114,Wed Aug 02 01:47:56 CDT 2017,Assist EMS,No Report,"Tureaud, Benjamin",100 W Hopkins St
170000056119,Wed Aug 02 02:16:11 CDT 2017,Disturbance - Phys/Fight,Unfounded,"Tureaud, Benjamin",115 Wonder World Dr
170000056120,Wed Aug 02 02:17:02 CDT 2017,Suspicious Person,No Report,"Tureaud, Benjamin",801 Hazelton St
170000056121,Wed Aug 02 02:19:53 CDT 2017,Disturbance - Phys/Fight,No Report,"McGee, Miranda",913 N IH 35
170000056123,Wed Aug 02 02:35:11 CDT 2017,Disturbance - Phys/Fight,No Report,"Contreras, Ysidro",1301 Wonder World Dr
170000056124,Wed Aug 02 02:49:56 CDT 2017,Suspicious Person,No Report,"McGee, Miranda",753 Bandera St
170000056126,Wed Aug 02 03:00:36 CDT 2017,Attempt to Locate,Arrest,"Tennant, Casey",204 Sb35 IH
170000056130,Wed Aug 02 04:01:23 CDT 2017,Suspicious Vehicle,No Report,"McGee, Miranda",650 River Rd
170000056131,Wed Aug 02 04:06:58 CDT 2017,Investigation,No Report,"Tennant, Casey",1111 Avalon Ave
170000056132,Wed Aug 02 04:11:48 CDT 2017,Disturbance - Verbal,No Report,"Contreras, Ysidro",1108 Columbia Ave
170000056133,Wed Aug 02 04:18:17 CDT 2017,Criminal Mischief,No Report,"Lopez, Jonathan",410 North St
170000056134,Wed Aug 02 04:30:45 CDT 2017,Public Assist,Arrest,"McGee, Miranda",300blk N Comanche St
170000056135,Wed Aug 02 04:49:17 CDT 2017,Welfare Concern,No Report,"Contreras, Ysidro",Craddock Ave/N Bishop St
170000056136,Wed Aug 02 05:01:09 CDT 2017,Information,No Report,"Tennant, Casey",1108 Columbia Ave
170000056138,Wed Aug 02 05:16:05 CDT 2017,Attempt to Locate,No Contact,"Contreras, Ysidro",201 NB
170000056139,Wed Aug 02 05:20:03 CDT 2017,Investigation,No Report,"Gibson, Kathryn",1301 Wonder World Dr
170000056140,Wed Aug 02 05:25:34 CDT 2017,Investigation,No Report,"Tennant, Casey",512 Craddock Ave
170000056141,Wed Aug 02 05:44:36 CDT 2017,Accident - Minor,Arrest,"Tennant, Casey",Wonder World Dr/Hunter Rd
170000056144,Wed Aug 02 06:30:41 CDT 2017,Vehicle Theft,Cancelled,,271 Horse Shoe Bend Rd
170000056148,Wed Aug 02 06:40:00 CDT 2017,Assist EMS,No Report,"Hartman, Ryan",208 S Guadalupe St
170000056150,Wed Aug 02 06:55:21 CDT 2017,Accident - Minor,Report,"Hartman, Ryan",E McCarty Ln/W Access Rd
170000056155,Wed Aug 02 07:28:00 CDT 2017,Criminal Mischief,Report,"Elrod, Candace",701 S LBJ Dr
170000056161,Wed Aug 02 08:20:05 CDT 2017,Viol City Ordinance,Warning,"Grice, Rusty",1410 Wonder World Dr
170000056162,Wed Aug 02 08:29:15 CDT 2017,Vehicle Theft,Report,"Elrod, Candace",206 S Mitchell Ave
170000056164,Wed Aug 02 08:38:06 CDT 2017,Assault,Report,"Copeland, Kenneth",2300 S IH 35
170000056165,Wed Aug 02 08:51:27 CDT 2017,Investigation,No Contact,"Castillo, Daniel",201 Telluride St
170000056167,Wed Aug 02 09:10:25 CDT 2017,Public Assist,No Report,"Rodriguez, Amanda",2300 S IH 35
170000056169,Wed Aug 02 09:17:35 CDT 2017,Public Assist,No Report,"Templeton, Brady",211 Luck St
170000056170,Wed Aug 02 09:19:50 CDT 2017,Accident - Unknown,Blue Form Issue,"Beller, Paul",1350 Leah Ave
170000056174,Wed Aug 02 09:42:35 CDT 2017,Civil Standby,No Report,"Scott, Charles",1640 Aquarena Springs Dr
170000056175,Wed Aug 02 09:56:34 CDT 2017,Welfare Concern,No Report,"Elrod, Candace",1805 Aquarena Springs Dr
170000056181,Wed Aug 02 11:09:20 CDT 2017,Public Assist,No Report,"Copeland, Kenneth",2300 S IH 35
170000056182,Wed Aug 02 11:12:27 CDT 2017,Civil Standby,No Report,,1321 N IH 35
170000056186,Wed Aug 02 11:28:50 CDT 2017,Public Assist,No Report,"Copeland, Kenneth",210 Tallow Trl
170000056187,Wed Aug 02 11:33:01 CDT 2017,Information,No Report,"Copeland, Kenneth",2300 S IH 35
170000056188,Wed Aug 02 11:33:12 CDT 2017,Information,No Report,"Castillo, Daniel",2300 S IH 35
170000056189,Wed Aug 02 11:35:36 CDT 2017,Public Assist,No Report,"Copeland, Kenneth",1321 N IH 35
170000056190,Wed Aug 02 11:45:19 CDT 2017,Investigation,No Report,"Casillas, Michael",1102 Jones St
170000056191,Wed Aug 02 11:59:49 CDT 2017,Suspicious Vehicle,No Report,"Verver, Elias",2041 S IH 35
170000056192,Wed Aug 02 12:14:58 CDT 2017,Suspicious Vehicle,No Report,"Pierce, Basil",1432 River Rd
170000056195,Wed Aug 02 12:44:08 CDT 2017,Attempt to Locate,No Report,,207 SB
170000056196,Wed Aug 02 12:44:48 CDT 2017,Investigation,No Report,"Verver, Elias",Hwy 123/Wonder World Dr
170000056199,Wed Aug 02 12:48:28 CDT 2017,Assist EMS,No Report,"Wisener, Andrew",618 Barbara Dr
170000056200,Wed Aug 02 12:51:58 CDT 2017,Investigation,No Report,"Casillas, Michael",930 Sycamore St
170000056201,Wed Aug 02 12:52:12 CDT 2017,Supplement,No Report,"Beller, Paul",201 First St
170000056202,Wed Aug 02 12:54:39 CDT 2017,Disorderly Conduct,Arrest,"Scott, Charles",129 W Hutchison St
170000056203,Wed Aug 02 13:08:39 CDT 2017,Information,No Report,"Copeland, Kenneth",211 Luck St
170000056204,Wed Aug 02 13:09:11 CDT 2017,Assist EMS,No Report,"Verver, Elias",1228 Hwy 123
170000056207,Wed Aug 02 13:17:26 CDT 2017,Wanted Person,No Contact,"Pierce, Basil",1214 W Hopkins St
170000056209,Wed Aug 02 13:25:51 CDT 2017,Fraud,Report,"Myers, Sam",707 N Bishop St
170000056217,Wed Aug 02 14:06:31 CDT 2017,Theft,No Report,"Copeland, Kenneth",2300 S IH 35
170000056220,Wed Aug 02 14:24:31 CDT 2017,Assist Outside Agency,No Report,"Bender, Joyce",2300 S IH 35
170000056222,Wed Aug 02 14:38:53 CDT 2017,Public Assist,No Report,"Copeland, Kenneth",2300 S IH 35
170000056224,Wed Aug 02 14:45:55 CDT 2017,Suspicious Person,Arrest,"Pierce, Basil",River Rd/RR Trestle
170000056225,Wed Aug 02 14:57:06 CDT 2017,Child Custody,No Report,,2300 S IH 35
170000056227,Wed Aug 02 15:07:26 CDT 2017,Mental Health Follow Up,Report,"Bender, Joyce",206 S Mitchell Ave
170000056230,Wed Aug 02 15:16:28 CDT 2017,Viol City Ordinance,No Contact,"Copeland, Kenneth",Hwy 123/Wonder World Dr
170000056232,Wed Aug 02 15:41:03 CDT 2017,Welfare Concern,No Contact,"Scott, Charles",104 W Mimosa Cir
170000056233,Wed Aug 02 15:43:08 CDT 2017,Attempt to Locate,No Report,,210 NB
170000056234,Wed Aug 02 15:45:36 CDT 2017,Welfare Concern,No Report,"Copeland, Kenneth",2913 Hunter Rd
170000056237,Wed Aug 02 16:08:34 CDT 2017,Child Custody,No Report,"Wooten, Christopher",2300 S IH 35
170000056238,Wed Aug 02 16:23:51 CDT 2017,Assault,Report,,2300 S IH 35
170000056242,Wed Aug 02 16:29:40 CDT 2017,Animal Call,Cancelled,"Sarver, Stephen",200 W Hopkins St
170000056243,Wed Aug 02 16:30:49 CDT 2017,Investigation,No Report,"Copeland, Kenneth",1617 Old Ranch Road 12
170000056244,Wed Aug 02 16:32:52 CDT 2017,Accident - Hit and Run,Blue Form Issue,"Wisener, Andrew",225 W Hopkins St
170000056245,Wed Aug 02 16:34:57 CDT 2017,Assist Outside Agency,No Report,"Allen, Ashley",
170000056247,Wed Aug 02 16:38:28 CDT 2017,Assist Outside Agency,No Contact,"Wooten, Christopher",199 SB
170000056249,Wed Aug 02 16:52:16 CDT 2017,Disturbance - Phys/Fight,Arrest,"Blackwood, Kevin",905 Hwy 80
170000056250,Wed Aug 02 16:55:01 CDT 2017,Assist EMS,No Report,"Sarver, Stephen",1418 River Rd
170000056253,Wed Aug 02 17:18:50 CDT 2017,Theft,No Report,"Wooten, Christopher",3939 S IH 35
170000056254,Wed Aug 02 17:19:23 CDT 2017,Accident - Minor,Blue Form Issue,,200 W Hopkins St
170000056255,Wed Aug 02 17:21:41 CDT 2017,Accident - Unknown,Report,"Blackwood, Kevin",201 NB
170000056257,Wed Aug 02 17:33:01 CDT 2017,Theft,Arrest,"Wooten, Christopher",700 Barnes Dr
170000056261,Wed Aug 02 17:57:49 CDT 2017,Criminal Mischief,No Report,"Wooten, Christopher",105 Wonder World Dr
170000056263,Wed Aug 02 18:04:06 CDT 2017,Civil Standby,Cancelled,"Wooten, Christopher",1116 Gravel St
170000056264,Wed Aug 02 18:08:15 CDT 2017,Suspicious Person,No Report,"Blackwood, Kevin",1818 Old Ranch Road 12
170000056265,Wed Aug 02 18:09:55 CDT 2017,Assist EMS,No Report,"Salinas, Hollie",345 Champions Blvd
170000056269,Wed Aug 02 18:26:29 CDT 2017,Welfare Concern,No Report,"Crook, Daniel",639 E Hopkins St
170000056272,Wed Aug 02 18:37:53 CDT 2017,Disturbance - Verbal,No Report,"Blackwood, Kevin",1900 Aquarena Springs Dr
170000056273,Wed Aug 02 18:38:07 CDT 2017,Disturbance - Phys/Fight,No Report,,1900 Aquarena Springs Dr
170000056274,Wed Aug 02 18:47:56 CDT 2017,Harassment,No Report,"Wooten, Christopher",426 Linda Dr
170000056277,Wed Aug 02 19:04:25 CDT 2017,Civil Matter,No Report,"Allen, Ashley",1101 E River Ridge Pkwy
170000056278,Wed Aug 02 19:10:33 CDT 2017,Attempt to Locate,Ref oth Agncy,,205 NB
170000056280,Wed Aug 02 19:22:29 CDT 2017,Disturbance - Verbal,No Report,"Allen, Ashley",1015 Hwy 80
170000056286,Wed Aug 02 19:47:28 CDT 2017,Attempt to Locate,No Report,"Wisener, Andrew",100blk E Holland St
170000056290,Wed Aug 02 21:07:56 CDT 2017,Recovered Stolen Vehicle,No Report,"Seals, Bradley",117 E Hopkins St
170000056296,Wed Aug 02 21:41:50 CDT 2017,Assist Outside Agency,No Report,"Allen, Ashley",1004 N IH 35
170000056299,Wed Aug 02 22:01:41 CDT 2017,Trespassing/Unwanted,Cancelled,"Sarver, Stephen",799 N LBJ Dr
170000056303,Wed Aug 02 22:16:05 CDT 2017,Harassment,No Report,"Allen, Ashley",1703 N IH 35
170000056305,Wed Aug 02 22:30:07 CDT 2017,Suspicious Circumstances,No Report,"Sarver, Stephen",1001 Leah Ave
170000056307,Wed Aug 02 22:43:38 CDT 2017,Suspicious Vehicle,Cancelled,"Royal, GeCorrie",
170000056312,Wed Aug 02 22:56:17 CDT 2017,Disturbance - Verbal,Unfounded,"Blackwood, Kevin",1101 Leah Ave
170000056315,Wed Aug 02 23:05:42 CDT 2017,Mental Health Invest,No Report,,1301 Wonder World Dr
170000056318,Wed Aug 02 23:10:29 CDT 2017,Supplement,No Report,"Davidson, Travis",701 S LBJ Dr
170000056320,Wed Aug 02 23:13:23 CDT 2017,Information,No Report,,2300 S IH 35
170000056322,Wed Aug 02 23:23:43 CDT 2017,Burglary - Habitation,Report,"Gonzales, Gavin",1701 Mill St
170000056323,Wed Aug 02 23:25:08 CDT 2017,Suspicious Vehicle,Verbal Warning,"Blackwood, Kevin",205 S C M Allen Pkwy
170000056328,Wed Aug 02 23:45:21 CDT 2017,Sexual Assault,Report,"Allen, Ashley",1800 Blk Aquarena Springs Dr
170000056330,Wed Aug 02 23:51:23 CDT 2017,Suspicious Circumstances,No Report,"Allen, Ashley",360 Lookout Ridge Lp
170000056335,Thu Aug 03 00:12:07 CDT 2017,Welfare Concern,No Report,"Allen, Ashley",3209 N IH 35
170000056343,Thu Aug 03 00:42:59 CDT 2017,Attempt to Locate,No Contact,"Crook, Daniel",170 Charles Austin Dr
170000056347,Thu Aug 03 00:53:45 CDT 2017,Suspicious Person,Verbal Warning,"Sarver, Stephen",1800 Post Rd
170000056351,Thu Aug 03 01:06:06 CDT 2017,Disturbance - Noise,Unfounded,"Gonzales, Gavin",1701 River Rd
170000056354,Thu Aug 03 01:20:25 CDT 2017,Welfare Concern,No Report,"Gonzales, Gavin",136 Rush Haven
170000056355,Thu Aug 03 01:32:49 CDT 2017,Suspicious Person,No Report,"Seals, Bradley",105 N IH 35
170000056357,Thu Aug 03 01:47:32 CDT 2017,Loose Livestock,No Report,"Salinas, Hollie",1424 Wonder World Dr
170000056360,Thu Aug 03 02:12:07 CDT 2017,Pedestrian Stop,No Report,"Wooten, Christopher",1001 E McCarty Ln
170000056361,Thu Aug 03 02:19:15 CDT 2017,Disturbance - Verbal,No Report,"Sarver, Stephen",641 E Hopkins St
170000056367,Thu Aug 03 03:13:02 CDT 2017,Welfare Concern,No Report,"Contreras, Ysidro",W MLK Dr/Feltner Aly
170000056368,Thu Aug 03 03:14:13 CDT 2017,Suspicious Vehicle,No Report,"Cyrus, Lance",4321 S IH 35
170000056369,Thu Aug 03 03:26:29 CDT 2017,Accident - Unknown,Multiple Arrest,"Gonzales, Gavin",625 E Hopkins St
170000056372,Thu Aug 03 04:36:47 CDT 2017,Disturbance - Verbal,No Report,"Contreras, Ysidro",111 Cedargrove
170000056373,Thu Aug 03 04:54:42 CDT 2017,Suspicious Circumstances,No Report,"Davidson, Travis",4015 S IH 35
170000056376,Thu Aug 03 06:23:14 CDT 2017,Suspicious Person,No Report,"Davidson, Travis",108 N IH 35
170000056378,Thu Aug 03 06:43:16 CDT 2017,Attempt to Locate,No Report,,198 NB
170000056385,Thu Aug 03 07:58:57 CDT 2017,Suspicious Person,No Report,"Verver, Elias",339 N Guadalupe St
170000056386,Thu Aug 03 08:28:04 CDT 2017,Accident - Minor,Blue Form Issue,"Verver, Elias",2350 Clovis Barker Rd
170000056389,Thu Aug 03 08:49:58 CDT 2017,Community Contact,No Report,"Beller, Paul",200 N Edward Gary St
170000056390,Thu Aug 03 08:51:03 CDT 2017,Attempt to Locate,No Report,,210 SB
170000056392,Thu Aug 03 09:01:37 CDT 2017,Narcotics/Information,No Report,"Copeland, Kenneth",1800blk Nevada St
170000056394,Thu Aug 03 09:11:44 CDT 2017,Attempt to Locate,No Report,,210 SB
170000056395,Thu Aug 03 09:14:35 CDT 2017,Unauth Use Vehicle,Report,"Beller, Paul",1002 Hwy 80
170000056396,Thu Aug 03 09:17:52 CDT 2017,Assist Fire Department,No Report,"Raven, Scott",204 Sb35 IH
170000056397,Thu Aug 03 09:34:21 CDT 2017,Investigation,No Report,"Copeland, Kenneth",1608 Old Ranch Road 12
170000056398,Thu Aug 03 09:38:45 CDT 2017,Public Assist,No Report,"Verver, Elias",110 Casita Cv
170000056399,Thu Aug 03 09:46:29 CDT 2017,Criminal Mischief,No Report,"Copeland, Kenneth",795 River Rd
170000056401,Thu Aug 03 09:55:02 CDT 2017,Supplement,No Report,"Castillo, Daniel",2300 S IH 35
170000056403,Thu Aug 03 10:37:15 CDT 2017,Property - Lost/Found/Imp,No Report,"Copeland, Kenneth",520 Linda Dr
170000056404,Thu Aug 03 10:49:01 CDT 2017,Investigation,No Report,"Verver, Elias",2300 S IH 35
170000056405,Thu Aug 03 10:59:36 CDT 2017,Supplement,No Report,"Elrod, Candace",1301 Wonder World Dr
170000056406,Thu Aug 03 10:59:40 CDT 2017,Mental Health Invest,No Report,"Bender, Joyce",1301 Wonder World Dr
170000056409,Thu Aug 03 11:10:03 CDT 2017,Public Assist,No Report,"Verver, Elias",2300 S IH 35
170000056410,Thu Aug 03 11:18:21 CDT 2017,Burglary - Habitation,Unfounded,"Elrod, Candace",1811 Medical Pkwy
170000056414,Thu Aug 03 12:00:02 CDT 2017,Suspicious Circumstances,No Report,"Verver, Elias",1512 Owens St
170000056415,Thu Aug 03 12:01:31 CDT 2017,Public Assist,No Report,"Duggins, Dwayne",2300 S IH 35
170000056419,Thu Aug 03 12:07:31 CDT 2017,Welfare Concern,No Report,"Elrod, Candace",807 Alabama St
170000056420,Thu Aug 03 12:16:35 CDT 2017,Civil Matter,No Report,"Copeland, Kenneth",1125 Gravel St
170000056422,Thu Aug 03 12:22:05 CDT 2017,Attempt to Locate,No Report,,Hwy 80/Old Bastrop Hwy
170000056423,Thu Aug 03 12:24:50 CDT 2017,Assist Outside Agency,Ignore,"Verver, Elias",198 NB
170000056425,Thu Aug 03 12:37:59 CDT 2017,Attempt to Locate,Ref oth Agncy,,198 NB
170000056426,Thu Aug 03 12:38:50 CDT 2017,Public Assist,No Report,"Copeland, Kenneth",1128 Gravel St
170000056427,Thu Aug 03 12:41:14 CDT 2017,Accident - Fleet,Report,"Spriegel, Erik",2840 Harris Hill Rd
170000056428,Thu Aug 03 12:52:24 CDT 2017,Attempt to Locate,No Report,,Lime Kiln Rd/Post Rd
170000056431,Thu Aug 03 13:05:51 CDT 2017,Trespassing/Unwanted,No Report,"Salinas, Hollie",701 E Hopkins St
170000056434,Thu Aug 03 13:15:06 CDT 2017,Assist EMS,No Report,"Verver, Elias",1308 Wonder World Dr
170000056435,Thu Aug 03 13:26:20 CDT 2017,Viol City Ordinance,Verbal Warning,"Raven, Scott",600 Cape Rd
170000056438,Thu Aug 03 13:33:02 CDT 2017,Welfare Concern,No Report,"Salinas, Hollie",1108 N IH 35
170000056439,Thu Aug 03 13:33:21 CDT 2017,Suspicious Circumstances,No Report,"Verver, Elias",641 E Hopkins St
170000056440,Thu Aug 03 13:38:04 CDT 2017,Attempt to Locate,Ref oth Agncy,,213 Nb
170000056441,Thu Aug 03 13:41:20 CDT 2017,Fraud,No Report,"Copeland, Kenneth",201 Kissing Tree Ln
170000056442,Thu Aug 03 13:45:31 CDT 2017,Assault,No Report,"Copeland, Kenneth",2601 Rattler Rd
170000056443,Thu Aug 03 13:56:03 CDT 2017,Criminal Mischief,No Report,"Copeland, Kenneth",550 Barnes Dr
170000056445,Thu Aug 03 14:07:05 CDT 2017,Accident - Hit and Run,Blue Form Issue,"Verver, Elias",202 NB
170000056446,Thu Aug 03 14:08:17 CDT 2017,Accident - Hit and Run,Ignore,,202 NB
170000056448,Thu Aug 03 14:21:54 CDT 2017,Suspicious Person,No Report,"Salinas, Hollie",1350 N LBJ Dr
170000056449,Thu Aug 03 14:25:00 CDT 2017,Accident - Minor,Report,"Verver, Elias",3939 S IH 35
170000056450,Thu Aug 03 14:26:35 CDT 2017,Accident - Minor,Citation Issued,"Salinas, Hollie",River Rd/Cape Rd
170000056451,Thu Aug 03 14:31:34 CDT 2017,Public Assist,No Report,"Copeland, Kenneth",211 Luck St
170000056452,Thu Aug 03 14:33:45 CDT 2017,Assist EMS,No Contact,"Spriegel, Erik",2213 S IH 35
170000056454,Thu Aug 03 14:34:27 CDT 2017,Theft,No Report,"Copeland, Kenneth",2300 S IH 35
170000056455,Thu Aug 03 14:49:52 CDT 2017,Mental Health Follow Up,No Report,"Bender, Joyce",765 River Rd
170000056456,Thu Aug 03 14:58:36 CDT 2017,Accident - Minor,Blue Form Issue,"Verver, Elias",4015 S IH 35
170000056457,Thu Aug 03 14:59:10 CDT 2017,Attempt to Locate,No Report,,EXIT 204B SB
170000056458,Thu Aug 03 15:05:16 CDT 2017,Disturbance - Phys/Fight,Cancelled,"Beller, Paul",1410 N LBJ Dr
170000056459,Thu Aug 03 15:15:30 CDT 2017,Fraud,No Report,"Salinas, Hollie",1334 N IH 35
170000056460,Thu Aug 03 15:20:27 CDT 2017,Close Patrol,No Report,,618 S Guadalupe St
170000056462,Thu Aug 03 15:23:05 CDT 2017,Flagged Down,No Report,"Verver, Elias",4015 S IH 35
170000056464,Thu Aug 03 15:29:23 CDT 2017,Assist Outside Agency,Report,"Bender, Joyce",503 Uhland Rd
170000056467,Thu Aug 03 15:44:26 CDT 2017,Accident - Minor,Blue Form Issue,"Charleswell, Eric",E Hopkins St/W Access Rd
170000056471,Thu Aug 03 16:28:20 CDT 2017,Accident - Minor,Blue Form Issue,"Blackwood, Kevin",209 N IH 35
170000056472,Thu Aug 03 16:29:40 CDT 2017,Disturbance - Verbal,Warning,"Sarver, Stephen",1004 N IH 35
170000056476,Thu Aug 03 17:01:07 CDT 2017,Assist EMS,No Report,"Allen, Ashley",200blk Patton St
170000056478,Thu Aug 03 17:40:48 CDT 2017,Civil Standby,No Report,"Wooten, Christopher",2300 S IH 35
170000056482,Thu Aug 03 18:04:48 CDT 2017,Attempt to Locate,No Report,,205 SB
170000056483,Thu Aug 03 18:14:45 CDT 2017,Suspicious Person,No Report,"Wooten, Christopher",800 Barnes Dr
170000056488,Thu Aug 03 18:43:40 CDT 2017,Criminal Mischief,No Report,"Blackwood, Kevin",221 Ebony St
170000056489,Thu Aug 03 18:44:42 CDT 2017,Theft,Multiple Arrest,"Gonzales, Gavin",1015 Hwy 80
170000056491,Thu Aug 03 18:58:39 CDT 2017,Accident - Minor,Blue Form Issue,"Wisener, Andrew",1311 N Bishop St
170000056496,Thu Aug 03 19:10:33 CDT 2017,Civil Standby,No Report,"Blackwood, Kevin",211 Luck St
170000056497,Thu Aug 03 19:11:09 CDT 2017,Disturbance - Noise,Not Verified,"Wooten, Christopher",1506 S IH 35
170000056498,Thu Aug 03 19:22:41 CDT 2017,Attempt to Locate,No Report,,199 NB
170000056504,Thu Aug 03 19:42:08 CDT 2017,Criminal Mischief,No Report,"Blackwood, Kevin",1506 Sunflower Ln
170000056505,Thu Aug 03 19:46:41 CDT 2017,Welfare Concern,No Contact,"Wooten, Christopher",1001 E McCarty Ln
170000056514,Thu Aug 03 20:35:42 CDT 2017,Investigation,No Report,"Cyrus, Lance",1241 W Hopkins St
170000056518,Thu Aug 03 20:58:20 CDT 2017,Attempt to Locate,No Report,,Hwy 123/E De Zavala Dr
170000056519,Thu Aug 03 20:58:39 CDT 2017,Flagged Down,No Report,"Wooten, Christopher",Patton St/Roosevelt St
170000056520,Thu Aug 03 21:07:15 CDT 2017,Public Intoxication,Arrest,"Ortiz, Sam",401 E Hopkins St
170000056524,Thu Aug 03 21:21:14 CDT 2017,Theft,No Report,"Sarver, Stephen",555 Cheatham St
170000056531,Thu Aug 03 21:44:06 CDT 2017,Attempt to Locate,No Report,,199 NB
170000056532,Thu Aug 03 21:45:51 CDT 2017,Investigation,No Report,"Wisener, Andrew",LBJ Cv/Craddock Ave
170000056542,Thu Aug 03 22:12:10 CDT 2017,Suspicious Circumstances,No Report,"Wood, John",927 Hwy 80
170000056552,Thu Aug 03 22:33:06 CDT 2017,Welfare Concern,No Contact,"Wooten, Christopher",202 NB
170000056554,Thu Aug 03 22:35:07 CDT 2017,Attempt to Locate,No Report,,210 SB
170000056565,Thu Aug 03 23:10:55 CDT 2017,Animal Call,No Report,"Wisener, Andrew",1001 Leah Ave
170000056566,Thu Aug 03 23:15:54 CDT 2017,Investigation,No Report,"Gonzales, Gavin",1850 Aquarena Springs Dr
170000056567,Thu Aug 03 23:26:31 CDT 2017,Pedestrian Stop,Arrest,"Blackwood, Kevin",325 E Hopkins St
170000056572,Thu Aug 03 23:55:37 CDT 2017,Disturbance - Verbal,No Report,"Gonzales, Gavin",1619 N IH 35
170000056574,Thu Aug 03 23:56:32 CDT 2017,Investigation,No Report,"Seals, Bradley",138 N LBJ Dr
170000056582,Fri Aug 04 00:15:37 CDT 2017,Suspicious Vehicle,No Report,"Seals, Bradley",320 W San Antonio St
170000056583,Fri Aug 04 00:21:39 CDT 2017,Assist Outside Agency,No Report,"Gonzales, Gavin",205 SB
170000056585,Fri Aug 04 00:43:06 CDT 2017,Suspicious Vehicle,No Report,"Wooten, Christopher",2319 S IH 35
170000056587,Fri Aug 04 00:48:41 CDT 2017,Civil Standby,No Report,"Gonzales, Gavin",1619 N IH 35
170000056590,Fri Aug 04 00:55:53 CDT 2017,Assist Outside Agency,No Report,"Wood, John",700 N LBJ Dr
170000056591,Fri Aug 04 00:58:37 CDT 2017,Supplement,No Report,"Allen, Ashley",1307 Uhland Rd
170000056592,Fri Aug 04 01:03:13 CDT 2017,Suspicious Vehicle,No Report,"Cormier, Claudia",800 Barnes Dr
170000056593,Fri Aug 04 01:06:52 CDT 2017,Disturbance - Noise,Verbal Warning,"Wisener, Andrew",2913 Hunter Rd
170000056596,Fri Aug 04 01:37:19 CDT 2017,Foot Patrol,No Report,"Allen, Ashley",W San Antonio St/Guadalupe St
