Incident_Nr,TimeReported,Activity,Disposition,Officer,Location
180000046336,Tue Jul 24 18:17:18 CDT 2018,Assault,No Report,"Alvarado, Manuel",1640 Aquarena Springs Dr
180000046339,Tue Jul 24 18:29:16 CDT 2018,Accident - Minor,Report,"Everette, Brian",202 SB
180000046340,Tue Jul 24 18:29:34 CDT 2018,Accident - Unknown,No Report,,200 SB
180000046345,Tue Jul 24 18:55:52 CDT 2018,Civil Matter,Cancelled,,1504 Aquarena Springs Dr
180000046347,Tue Jul 24 19:04:26 CDT 2018,Disturbance - Verbal,No Report,,4040 S IH 35
180000046351,Tue Jul 24 19:21:11 CDT 2018,Welfare Concern,No Report,"Bennett, Caitlyn",208 NB
180000046355,Tue Jul 24 19:33:24 CDT 2018,Information,No Report,,2300 S IH 35
180000046356,Tue Jul 24 19:37:12 CDT 2018,Alarm - Robbery,False Alarm,"Royal, GeCorrie",2213 S IH 35
180000046357,Tue Jul 24 19:47:29 CDT 2018,Child Custody,No Report,"Alvarado, Manuel",639 E Hopkins St
180000046359,Tue Jul 24 19:50:45 CDT 2018,Suspicious Vehicle,Unfounded,"Fischer, Vincent",W Access Rd/S Guadalupe St
180000046360,Tue Jul 24 19:52:23 CDT 2018,Criminal Mischief,No Report,"Poorboy, Duwayne",1011 Wonder World Dr
180000046362,Tue Jul 24 20:04:42 CDT 2018,Assault - Aggravated,Report,"Poorboy, Duwayne",1301 Wonder World Dr
180000046363,Tue Jul 24 20:10:49 CDT 2018,Disturbance - Phys/Fight,Arrest,"Kennedy, Nathan",900BLK Cheatham St
180000046364,Tue Jul 24 20:12:18 CDT 2018,Disturbance - Phys/Fight,No Report,,660 E Hopkins St
180000046365,Tue Jul 24 20:20:10 CDT 2018,Fraud,No Report,,2300 S IH 35
180000046369,Tue Jul 24 20:43:10 CDT 2018,Disturbance - Noise,Verbal Warning,"Alvarado, Manuel",1610 N IH 35
180000046371,Tue Jul 24 20:58:22 CDT 2018,Investigation,No Report,"Poorboy, Duwayne",2300 S IH 35
180000046372,Tue Jul 24 20:59:39 CDT 2018,Disturbance - Phys/Fight,Arrest,"Alvarado, Manuel",1437 Post Rd
180000046373,Tue Jul 24 21:03:20 CDT 2018,Burglary - Habitation,Unfounded,"Bennett, Caitlyn",201 Telluride St
180000046375,Tue Jul 24 21:11:04 CDT 2018,Investigation,No Report,"Poorboy, Duwayne",101 Linda Dr
180000046376,Tue Jul 24 21:13:40 CDT 2018,Suspicious Person,No Report,"Poorboy, Duwayne",1005 N IH 35
180000046377,Tue Jul 24 21:16:42 CDT 2018,Attempt to Locate,Unfounded,"Poorboy, Duwayne",199 NB
180000046379,Tue Jul 24 21:23:50 CDT 2018,Attempt to Locate,Unfounded,,Hwy 80/E Access Rd
180000046380,Tue Jul 24 21:32:26 CDT 2018,Barking Dog,Unfounded,"Cormier, Jayson",650 Foxtail Run
180000046382,Tue Jul 24 21:40:07 CDT 2018,Suicidal Person,No Report,"Putnam, Justin",212 Calixto Ct
180000046383,Tue Jul 24 21:42:23 CDT 2018,Investigation,Arrest,"Bennett, Caitlyn",101 Linda Dr
180000046384,Tue Jul 24 21:45:46 CDT 2018,Disturbance - Noise,Verbal Warning,"Alvarado, Manuel",109 West Ave
180000046386,Tue Jul 24 21:48:38 CDT 2018,Investigation,No Report,"Fischer, Vincent",338 S Guadalupe St
180000046390,Tue Jul 24 21:58:41 CDT 2018,Attempt to Locate,No Report,,204 NB
180000046391,Tue Jul 24 22:03:45 CDT 2018,Discharged Firearm,Info. Report,"Kennedy, Nathan",1640 Aquarena Springs Dr
180000046392,Tue Jul 24 22:07:53 CDT 2018,Civil Standby,No Report,"Cormier, Claudia",401 N Fredericksburg St
180000046394,Tue Jul 24 22:09:45 CDT 2018,Civil Standby,No Report,,401 N Fredericksburg St
180000046396,Tue Jul 24 22:21:27 CDT 2018,Civil Matter,No Report,"Alvarado, Manuel",202 N LBJ Dr
180000046397,Tue Jul 24 22:29:07 CDT 2018,Investigation,No Report,"Alvarado, Manuel",130 Jackson Ln
180000046399,Tue Jul 24 22:53:35 CDT 2018,Suspicious Vehicle,No Report,"Van Eeden, Cyril",1700blk N LBJ Dr
180000046400,Tue Jul 24 22:57:15 CDT 2018,Accident - Unknown,Report,"Kennedy, Nathan",208 NB
180000046401,Tue Jul 24 22:57:37 CDT 2018,Accident - Major/Injury,Ignore,,AXL05065 N SECTOR - AT&T MOBILITYOBILITY
180000046402,Tue Jul 24 23:08:28 CDT 2018,Suspicious Vehicle,No Contact,"Everette, Brian",1109 N IH 35
180000046406,Tue Jul 24 23:19:26 CDT 2018,Assist Outside Agency,No Report,"Van Eeden, Cyril",Academy St/Speck
180000046413,Tue Jul 24 23:45:22 CDT 2018,Disturbance - Verbal,No Report,"Everette, Brian",1206 Christopher St
180000046414,Tue Jul 24 23:45:46 CDT 2018,Assist Outside Agency,No Report,,4444 S Old Stagecoach Rd
180000046415,Tue Jul 24 23:47:28 CDT 2018,Assist Outside Agency,Cancelled,,4444 S Old Stagecoach Rd
180000046416,Tue Jul 24 23:56:05 CDT 2018,Accident - Minor,Ref oth Agncy,,1301 Wonder World Dr
180000046417,Tue Jul 24 23:56:53 CDT 2018,Suspicious Vehicle,Verbal Warning,"Van Eeden, Cyril",315 Reynolds St
180000046418,Wed Jul 25 00:08:35 CDT 2018,Suspicious Person,No Report,"Royal, GeCorrie",705 River Rd
180000046419,Wed Jul 25 00:09:26 CDT 2018,Suspicious Person,No Report,"Fischer, Vincent",Cape Rd/River Rd
180000046422,Wed Jul 25 00:21:17 CDT 2018,Assist Outside Agency,Cancelled,,2503 Rr 12
180000046424,Wed Jul 25 00:34:49 CDT 2018,Disturbance - Noise,No Report,,1348 Thorpe Ln
180000046425,Wed Jul 25 00:51:15 CDT 2018,Suspicious Person,No Report,"Van Eeden, Cyril",910 N IH 35
180000046427,Wed Jul 25 00:58:30 CDT 2018,Assist Outside Agency,No Report,"Van Eeden, Cyril",1360 Thorpe Ln
180000046428,Wed Jul 25 01:36:24 CDT 2018,Assault,Report,"Van Eeden, Cyril",809 Perkins St
180000046429,Wed Jul 25 01:38:44 CDT 2018,Foot Patrol,No Report,"Van Eeden, Cyril",W San Antonio St/Guadalupe St
180000046430,Wed Jul 25 01:57:21 CDT 2018,Disturbance - Verbal,No Report,"Everette, Brian",100 W Hopkins St
180000046431,Wed Jul 25 02:18:12 CDT 2018,Investigation,No Report,"Van Eeden, Cyril",141 W Hopkins St
180000046432,Wed Jul 25 02:18:23 CDT 2018,Disturbance - Verbal,No Report,"Kennedy, Nathan",417 N Comanche St
180000046434,Wed Jul 25 02:23:26 CDT 2018,Alcohol Violation,Unfounded,"Van Eeden, Cyril",110 N LBJ Dr
180000046435,Wed Jul 25 02:27:31 CDT 2018,Disturbance - Verbal,No Report,"Tankersley, Chris",100 N Guadalupe St
180000046437,Wed Jul 25 02:34:02 CDT 2018,Welfare Concern,Arrest,"Van Eeden, Cyril",1606 N IH 35
180000046438,Wed Jul 25 02:48:39 CDT 2018,Assist Outside Agency,No Report,"Bennett, Caitlyn",Hunter Rd/Wonder World Dr
180000046439,Wed Jul 25 02:52:35 CDT 2018,Disturbance - Verbal,No Report,"Kennedy, Nathan",810 N LBJ Dr
180000046440,Wed Jul 25 03:19:44 CDT 2018,Disturbance - Noise,Verbal Warning,"Royal, GeCorrie",650 River Rd
180000046441,Wed Jul 25 03:28:49 CDT 2018,Attempt to Locate,No Contact,,W Hutchison St/Moore St
180000046445,Wed Jul 25 03:47:38 CDT 2018,Suspicious Person,Arrest,"Putnam, Justin",339 N Guadalupe St
180000046449,Wed Jul 25 04:40:47 CDT 2018,Attempt to Locate,No Contact,,208 SB
180000046450,Wed Jul 25 04:56:27 CDT 2018,Disturbance - Noise,Unfounded,"Putnam, Justin",520 Linda Dr
180000046452,Wed Jul 25 06:37:28 CDT 2018,Vehicle Theft,No Contact,"Ellingson, Brian",201 Telluride St
180000046454,Wed Jul 25 06:41:58 CDT 2018,Public Assist,No Report,"Ellingson, Brian",1638 Post Rd
180000046455,Wed Jul 25 07:09:09 CDT 2018,Burglary - Vehicle,Report,"Arredondo, Danny",625 Commercial Lp
180000046456,Wed Jul 25 07:19:41 CDT 2018,Disturbance - Verbal,No Report,"Sparenberg, Andrew",1654 Post Rd
180000046457,Wed Jul 25 07:20:17 CDT 2018,Drug Paraphernalia,Citation Issued,"Ellingson, Brian",200   Uhland Rd
180000046458,Wed Jul 25 07:31:26 CDT 2018,Burglary - Vehicle,Report,"Arredondo, Danny",900 Barnes Dr
180000046459,Wed Jul 25 07:41:38 CDT 2018,Accident - Major/Injury,No Report,"Raven, Scott",1300blk Aquarena Springs Dr
180000046462,Wed Jul 25 08:24:54 CDT 2018,Suspicious Vehicle,No Report,"Arredondo, Danny",712 S Stagecoach Trl
180000046463,Wed Jul 25 08:25:20 CDT 2018,Investigation,Arrest,"Aubry, Patrick",209 N IH 35
180000046465,Wed Jul 25 08:35:43 CDT 2018,Drug Paraphernalia,Citation Issued,"Ellingson, Brian",Sand Post Pl/Blanco Vista Blvd
180000046468,Wed Jul 25 08:42:30 CDT 2018,Accident - Minor,Report,"Sparenberg, Andrew",S Guadalupe St/Knox St
180000046472,Wed Jul 25 09:13:10 CDT 2018,Foot Patrol,No Report,"Sparenberg, Andrew",641 E Hopkins St
180000046473,Wed Jul 25 09:15:17 CDT 2018,Trespassing/Unwanted,Arrest,"Sparenberg, Andrew",210 N Edward Gary St
180000046474,Wed Jul 25 09:15:59 CDT 2018,Accident - Minor,Report,"Derrickson, Jehu",W Access Rd/Texas Ave
180000046476,Wed Jul 25 09:41:19 CDT 2018,Narcotics/Information,No Report,"Engler, Tracy",812 Springdale Rd
180000046477,Wed Jul 25 09:48:11 CDT 2018,Assist Outside Agency,Report,"Ellingson, Brian",612 Mill St
180000046478,Wed Jul 25 09:58:37 CDT 2018,Disturbance - Verbal,No Report,,800 N LBJ Dr
180000046486,Wed Jul 25 10:57:02 CDT 2018,Community Contact,No Report,"Derrickson, Jehu",1301 Wonder World Dr
180000046488,Wed Jul 25 11:00:38 CDT 2018,Community Contact,No Report,"Bender, Joyce",1200 N Bishop St
180000046489,Wed Jul 25 11:28:58 CDT 2018,Attempt to Locate,No Report,"Arredondo, Danny",2300 S IH 35
180000046491,Wed Jul 25 11:36:13 CDT 2018,Alarm - Robbery,False Alarm,"Marroquin, Christopher",210 Springtown Way
180000046494,Wed Jul 25 11:52:16 CDT 2018,Community Contact,No Report,"Castillo, Daniel",170 Charles Austin Dr
180000046498,Wed Jul 25 12:09:25 CDT 2018,Community Contact,No Report,"Lee, Don",301 Foxtail Run
180000046499,Wed Jul 25 12:11:08 CDT 2018,Sexual Assault,Report,"Arredondo, Danny",2300 S IH 35
180000046500,Wed Jul 25 12:18:42 CDT 2018,Therapy Canine,No Report,"Bender, Joyce",1310 Advance St
180000046509,Wed Jul 25 13:47:01 CDT 2018,Supplement,No Report,"Gibson, Kathryn",2300 S IH 35
180000046510,Wed Jul 25 13:56:56 CDT 2018,Therapy Canine,No Report,"Bender, Joyce",501 E Hopkins St
180000046511,Wed Jul 25 14:01:38 CDT 2018,Public Assist,No Report,"Arredondo, Danny",2300 S IH 35
180000046513,Wed Jul 25 14:34:13 CDT 2018,Attempt to Locate,No Report,,204 NB
180000046514,Wed Jul 25 14:42:31 CDT 2018,Burglary - Habitation,Report,"Ellingson, Brian",1354 Thorpe Ln
180000046516,Wed Jul 25 14:46:03 CDT 2018,Accident - Minor,Blue Form Issue,"Ellingson, Brian",N Guadalupe St/E Hopkins St
180000046518,Wed Jul 25 14:49:26 CDT 2018,Assault,Report,"Gibson, Kathryn",3936 S IH 35
180000046519,Wed Jul 25 14:56:15 CDT 2018,Theft,Refer To COPR,"Duckworth, Daniel",4015 S IH 35
180000046520,Wed Jul 25 14:58:09 CDT 2018,Unauth Use Vehicle,No Report,,4002 S IH 35
180000046521,Wed Jul 25 14:58:48 CDT 2018,Accident - Major/Injury,Report,"Gibson, Kathryn",Post Rd/Uhland Rd
180000046525,Wed Jul 25 15:31:08 CDT 2018,Criminal Mischief,No Report,"Sheridan, Grant",153 Backhorn Ln
180000046526,Wed Jul 25 15:41:13 CDT 2018,Attempt to Locate,No Report,,Old Ranch Road 12/W Holland St
180000046527,Wed Jul 25 15:45:04 CDT 2018,Attempt to Locate,No Report,,206 NB
180000046531,Wed Jul 25 16:00:03 CDT 2018,Accident - Major/Injury,Blue Form Issue,"Duckworth, Daniel",600blk Wonder World Dr
180000046533,Wed Jul 25 16:13:16 CDT 2018,Public Assist,No Report,"Allen, Ashley",2300 S IH 35
180000046534,Wed Jul 25 16:17:58 CDT 2018,Suspicious Person,No Contact,"McGee, Miranda",1647 Post Rd
180000046535,Wed Jul 25 16:24:44 CDT 2018,Attempt to Locate,No Report,,Hwy 80/Hwy 21
180000046536,Wed Jul 25 16:31:45 CDT 2018,Runaway,Report,"Allen, Ashley",1901 Dutton Dr
180000046538,Wed Jul 25 16:49:11 CDT 2018,Public Assist,No Report,"Melendrez, Jacinto",1201 Hwy 80
180000046540,Wed Jul 25 16:55:34 CDT 2018,Public Assist,No Report,"Allen, Ashley",1655 Mill St
180000046542,Wed Jul 25 16:57:39 CDT 2018,Theft,Citation Issued,"Duckworth, Daniel",3939 S IH 35
180000046544,Wed Jul 25 17:08:12 CDT 2018,Public Assist,No Report,"Allen, Ashley",701 S LBJ Dr
180000046545,Wed Jul 25 17:09:56 CDT 2018,Information,No Report,,2300 S IH 35
180000046546,Wed Jul 25 17:17:23 CDT 2018,Public Assist,Refer To COPR,"Daenzer, Matthew",1201 Thorpe Ln
180000046548,Wed Jul 25 17:20:50 CDT 2018,Community Contact,No Report,"Tankersley, Chris",317 N LBJ Dr
180000046550,Wed Jul 25 17:36:56 CDT 2018,Attempt to Locate,No Report,,W Access Rd/S Guadalupe St
180000046552,Wed Jul 25 17:49:13 CDT 2018,Threat,Warning,"Tureaud, Benjamin",1520 S IH 35
180000046554,Wed Jul 25 18:11:55 CDT 2018,Accident - Minor,No Report,"Osborne, Joseph",1200blk S IH 35
180000046555,Wed Jul 25 18:16:19 CDT 2018,Theft,Ref oth Agncy,"Daenzer, Matthew",170 Charles Austin Dr
180000046556,Wed Jul 25 18:28:25 CDT 2018,Accident - Minor,No Report,"Tureaud, Benjamin",3936 S IH 35
180000046560,Wed Jul 25 19:03:31 CDT 2018,Criminal Mischief,Arrest,"Melendrez, Jacinto",1629 Post Rd
180000046561,Wed Jul 25 19:05:58 CDT 2018,Attempt to Locate,No Report,,198 NB
180000046562,Wed Jul 25 19:15:12 CDT 2018,Disturbance - Verbal,No Report,"Tureaud, Benjamin",718 Barbara Dr
180000046564,Wed Jul 25 19:23:55 CDT 2018,Animal Call,No Report,"McGee, Miranda",3939 S IH 35
180000046565,Wed Jul 25 19:30:02 CDT 2018,Public Assist,No Report,"Allen, Ashley",810 N LBJ Dr
180000046568,Wed Jul 25 19:47:28 CDT 2018,Attempt to Locate,No Report,,201 NB
180000046570,Wed Jul 25 19:52:29 CDT 2018,Supplement,No Report,"Allen, Ashley",2300 S IH 35
180000046572,Wed Jul 25 19:59:37 CDT 2018,Accident - Minor,Report,"Daenzer, Matthew",331 W Hopkins St
180000046573,Wed Jul 25 20:05:57 CDT 2018,Flagged Down,No Report,"Osborne, Joseph",2586 S IH 35
180000046578,Wed Jul 25 20:29:18 CDT 2018,Suspicious Circumstances,No Report,"Alvarado, Manuel",1360 Thorpe Ln
180000046579,Wed Jul 25 20:36:03 CDT 2018,Assault,Report,"Tureaud, Benjamin",717 Cavallo Springs Cv
180000046580,Wed Jul 25 20:57:00 CDT 2018,Attempt to Locate,Verbal Warning,"Pierce, Basil",208 SB
180000046581,Wed Jul 25 20:57:52 CDT 2018,Investigation,No Report,"Murphy, Logan",728 Viola St
180000046582,Wed Jul 25 21:00:03 CDT 2018,Attempt to Locate,No Report,,198 NB
180000046583,Wed Jul 25 21:04:40 CDT 2018,Disturbance - Verbal,No Report,"Murphy, Logan",118 N Bishop St
180000046584,Wed Jul 25 21:12:46 CDT 2018,Trespassing/Unwanted,No Report,"Murphy, Logan",1302 W San Antonio St
180000046586,Wed Jul 25 21:24:51 CDT 2018,Trespassing/Unwanted,Unfounded,"Contreras, Ysidro",1001 Leah Ave
180000046589,Wed Jul 25 21:41:14 CDT 2018,Supplement,No Report,"Murphy, Logan",201 S Mitchell Ave
180000046590,Wed Jul 25 21:50:46 CDT 2018,Investigation,No Report,"Wisener, Andrew",2300 S IH 35
180000046596,Wed Jul 25 22:25:42 CDT 2018,Criminal Mischief,Refer To COPR,"McGee, Miranda",1001 E McCarty Ln
180000046598,Wed Jul 25 22:42:29 CDT 2018,Suspicious Vehicle,No Report,"Tureaud, Benjamin",1418 S IH 35
180000046600,Wed Jul 25 22:44:29 CDT 2018,Disturbance - Verbal,No Report,"Tureaud, Benjamin",1415 Craddock Ave
180000046601,Wed Jul 25 22:45:16 CDT 2018,Barking Dog,No Report,"Pierce, Basil",206 Old Settlers Dr
180000046602,Wed Jul 25 22:59:51 CDT 2018,Unauth Use Vehicle,No Report,"Pierce, Basil",1150 E River Ridge Pkwy
180000046603,Wed Jul 25 23:01:22 CDT 2018,Fireworks,No Report,"Murphy, Logan",W Holland St/Hillcrest Dr
180000046605,Wed Jul 25 23:07:40 CDT 2018,Supplement,Report,"Wisener, Andrew",2300 S IH 35
180000046606,Wed Jul 25 23:10:40 CDT 2018,Wanted Person,No Report,"Melendrez, Jacinto",129 Sherwood Dr
180000046607,Wed Jul 25 23:15:19 CDT 2018,Disturbance - Noise,Cancelled,"McGee, Miranda",1610 N IH 35
180000046611,Wed Jul 25 23:49:59 CDT 2018,,Ignore,,
180000046613,Wed Jul 25 23:55:35 CDT 2018,Mental Health Invest,Report,"Melendrez, Jacinto",1407 Harper Dr
180000046614,Thu Jul 26 00:16:25 CDT 2018,Disturbance - Verbal,No Report,"McGee, Miranda",1975 Aquarena Springs Dr
180000046615,Thu Jul 26 00:23:27 CDT 2018,Disturbance - Verbal,No Report,"Alvarado, Manuel",N LBJ Dr/E Hopkins St
180000046617,Thu Jul 26 00:36:36 CDT 2018,Suspicious Circumstances,No Report,"Wisener, Andrew",2041 S IH 35
180000046620,Thu Jul 26 01:30:28 CDT 2018,Suspicious Vehicle,No Report,"Tureaud, Benjamin",4060 S IH 35
180000046627,Thu Jul 26 05:45:40 CDT 2018,Suspicious Circumstances,Cancelled,,1506 S IH 35
180000046630,Thu Jul 26 06:03:34 CDT 2018,Attempt to Locate,Ignore,,210 NB
180000046635,Thu Jul 26 08:01:33 CDT 2018,Harassment,Refer To COPR,"Arredondo, Danny",2300 S IH 35
180000046639,Thu Jul 26 08:48:53 CDT 2018,Community Contact,No Report,"Bender, Joyce",1301 Wonder World Dr
180000046640,Thu Jul 26 09:03:21 CDT 2018,Assist Outside Agency,No Report,"Castillo, Daniel",110 Hunter Ridge Rd
180000046643,Thu Jul 26 09:36:12 CDT 2018,Welfare Concern,Cancelled,,1640 Aquarena Springs Dr
180000046644,Thu Jul 26 09:41:46 CDT 2018,Trespassing/Unwanted,No Report,"Ellingson, Brian",1802 N IH 35
180000046647,Thu Jul 26 09:52:49 CDT 2018,Theft,Cancelled,,1415 Craddock Ave
180000046649,Thu Jul 26 09:55:39 CDT 2018,Accident - Minor,Report,"Verver, Elias",E Hopkins St/W Access Rd
180000046650,Thu Jul 26 10:19:18 CDT 2018,Child Custody,Report,"Verver, Elias",706 Bracewood Cir
180000046651,Thu Jul 26 10:19:46 CDT 2018,Theft,No Report,"Arredondo, Danny",2300 S IH 35
180000046652,Thu Jul 26 10:20:08 CDT 2018,Disturbance - Verbal,No Report,"Verver, Elias",1150 E River Ridge Pkwy
180000046653,Thu Jul 26 10:27:08 CDT 2018,Accident - Minor,Report,"Ellingson, Brian",N LBJ Dr/E Hopkins St
180000046654,Thu Jul 26 10:41:01 CDT 2018,Disturbance - Verbal,No Report,"Verver, Elias",1610 Ramona Cir
180000046655,Thu Jul 26 10:44:14 CDT 2018,Animal Call,Ref oth Agncy,,118 Ladybird Ln
180000046656,Thu Jul 26 10:44:50 CDT 2018,Attempt to Locate,Report,"Sparenberg, Andrew",1000blk Hwy 123
180000046657,Thu Jul 26 10:58:41 CDT 2018,Supplement,No Report,"Sembera, Jeremy",1834 Post Rd
180000046658,Thu Jul 26 11:00:24 CDT 2018,Suicidal Person,No Report,"Verver, Elias",118 Ladybird Ln
180000046660,Thu Jul 26 11:08:12 CDT 2018,Threat,Report,"Ellingson, Brian",2301 N IH 35
180000046661,Thu Jul 26 11:11:14 CDT 2018,Accident - Hit and Run,Blue Form Issue,"Sembera, Jeremy",102 N IH 35
180000046664,Thu Jul 26 11:55:00 CDT 2018,Attempt to Locate,Unfounded,"Arredondo, Danny",S Stagecoach Trl/Wonder World Dr
180000046665,Thu Jul 26 11:55:42 CDT 2018,Foot Patrol,No Report,"Sparenberg, Andrew",641 E Hopkins St
180000046666,Thu Jul 26 11:58:30 CDT 2018,Public Assist,No Report,"Castillo, Daniel",4007 S IH 35
180000046668,Thu Jul 26 12:09:51 CDT 2018,Foot Patrol,No Report,"Sparenberg, Andrew",401 N Fredericksburg St
180000046669,Thu Jul 26 12:18:01 CDT 2018,Attempt to Locate,No Report,,206 NB
180000046675,Thu Jul 26 12:50:42 CDT 2018,Disturbance - Verbal,No Report,"Sparenberg, Andrew",705 Ashley Ct
180000046676,Thu Jul 26 12:51:11 CDT 2018,,Ignore,,
180000046677,Thu Jul 26 12:52:00 CDT 2018,Welfare Concern,No Contact,"Sembera, Jeremy",650 River Rd
180000046679,Thu Jul 26 13:02:48 CDT 2018,Accident - Minor,Report,"Ellingson, Brian",900blk Hwy 80
180000046681,Thu Jul 26 13:22:25 CDT 2018,Public Assist,No Report,"Arredondo, Danny",2300 S IH 35
180000046682,Thu Jul 26 13:35:42 CDT 2018,Therapy Canine,No Contact,"Bender, Joyce",501 E Hopkins St
180000046683,Thu Jul 26 13:36:06 CDT 2018,Attempt to Locate,No Report,,202 NB
180000046684,Thu Jul 26 13:36:34 CDT 2018,,Ignore,,
180000046685,Thu Jul 26 13:39:22 CDT 2018,Child Custody,Ignore,"Verver, Elias",2300 S IH 35
180000046688,Thu Jul 26 13:45:52 CDT 2018,Accident - Minor,Report,"Arredondo, Danny",1202 S IH 35
180000046692,Thu Jul 26 14:08:45 CDT 2018,Investigation,No Report,"Sembera, Jeremy",2300 S IH 35
180000046694,Thu Jul 26 14:12:54 CDT 2018,Theft,Report,"Sparenberg, Andrew",3939 S IH 35
180000046695,Thu Jul 26 14:14:20 CDT 2018,Accident - Minor,Blue Form Issue,"Verver, Elias",440 Wonder World Dr
180000046696,Thu Jul 26 14:20:42 CDT 2018,Welfare Concern,No Report,"Bender, Joyce",EXIT 204A SB
180000046697,Thu Jul 26 14:26:42 CDT 2018,Criminal Mischief,No Report,"Verver, Elias",310 N Guadalupe St
180000046698,Thu Jul 26 14:29:43 CDT 2018,Theft,Refer To COPR,,1655 Mill St
180000046699,Thu Jul 26 14:35:41 CDT 2018,Public Assist,No Report,,2300 S IH 35
180000046700,Thu Jul 26 14:36:07 CDT 2018,Mental Health Follow Up,No Report,"Bender, Joyce",1301 Wonder World Dr
180000046701,Thu Jul 26 14:42:41 CDT 2018,Criminal Mischief,No Report,"Verver, Elias",827 W Hopkins St
180000046703,Thu Jul 26 15:04:50 CDT 2018,Disturbance - Phys/Fight,No Report,"Sparenberg, Andrew",225 Ramsay St
180000046704,Thu Jul 26 15:40:30 CDT 2018,Attempt to Locate,No Report,,210 SB
180000046712,Thu Jul 26 16:25:26 CDT 2018,Information,No Report,,2300 S IH 35
180000046713,Thu Jul 26 16:31:43 CDT 2018,Disturbance - Verbal,No Report,"Contreras, Ysidro",1350 Leah Ave
180000046715,Thu Jul 26 16:47:05 CDT 2018,Attempt to Locate,No Report,,1402 N IH 35
180000046717,Thu Jul 26 16:58:46 CDT 2018,Supplement,No Report,"Contreras, Ysidro",1301 Wonder World Dr
180000046719,Thu Jul 26 17:07:39 CDT 2018,Welfare Concern,Cancelled,"Tureaud, Benjamin",600 Barnes Dr
180000046723,Thu Jul 26 17:27:48 CDT 2018,,Cancelled,,1901 N IH 35
180000046727,Thu Jul 26 17:47:16 CDT 2018,Information,No Report,,2300 S IH 35
180000046732,Thu Jul 26 18:06:01 CDT 2018,Assault,No Report,,701 S LBJ Dr
180000046733,Thu Jul 26 18:23:19 CDT 2018,Criminal Mischief,No Report,"Melendrez, Jacinto",717 Sturgeon Dr
180000046735,Thu Jul 26 18:37:02 CDT 2018,Assault,No Report,"Osborne, Joseph",1600 N IH 35
180000046736,Thu Jul 26 18:46:11 CDT 2018,Accident - Minor,Unfounded,"Alvarado, Manuel",917 Hwy 80
180000046738,Thu Jul 26 19:10:04 CDT 2018,Investigation,No Report,"Hartman, Ryan",2300 S IH 35
180000046739,Thu Jul 26 19:18:30 CDT 2018,Loose Livestock,No Report,"Tureaud, Benjamin",Centerpoint Rd/RR Tracks
180000046740,Thu Jul 26 19:21:15 CDT 2018,Attempt to Locate,Unfounded,,205 SB
180000046741,Thu Jul 26 19:37:44 CDT 2018,Attempt to Locate,No Report,,210 SB
180000046742,Thu Jul 26 19:39:31 CDT 2018,Investigation,No Report,"Murphy, Logan",728 Viola St
180000046744,Thu Jul 26 19:40:41 CDT 2018,Suspicious Person,No Report,"Alvarado, Manuel",318 N LBJ Dr
180000046750,Thu Jul 26 19:55:32 CDT 2018,Disturbance - Phys/Fight,No Report,"McGee, Miranda",1701 Mill St
180000046751,Thu Jul 26 19:55:37 CDT 2018,Disturbance - Phys/Fight,No Report,"Murphy, Logan",816 W Hopkins St
180000046753,Thu Jul 26 20:07:21 CDT 2018,Loose Livestock,No Report,"Alvarado, Manuel",Centerpoint Rd/RR Tracks
180000046754,Thu Jul 26 20:11:25 CDT 2018,Assist EMS,No Report,"Gonzales, Gavin",1900   Aquarena Springs Dr
180000046755,Thu Jul 26 20:11:35 CDT 2018,Runaway,No Report,"Melendrez, Jacinto",903 Meredith St
180000046757,Thu Jul 26 20:29:27 CDT 2018,Suicide,Report,"Murphy, Logan",415 Mary St
180000046758,Thu Jul 26 20:37:50 CDT 2018,Investigation,No Report,"Gonzales, Gavin",100 Carlson Cir
180000046765,Thu Jul 26 21:12:13 CDT 2018,Disturbance - Verbal,Arrest,"McGee, Miranda",1033 Haynes St
180000046767,Thu Jul 26 21:35:37 CDT 2018,Vehicle Theft,Cancelled,,109 Craddock Ave
180000046769,Thu Jul 26 21:40:33 CDT 2018,Disturbance - Verbal,No Report,"Melendrez, Jacinto",2041 S IH 35
180000046771,Thu Jul 26 22:07:35 CDT 2018,Assist EMS,No Report,"Alvarado, Manuel",1951 Hunter Rd
180000046772,Thu Jul 26 22:18:01 CDT 2018,Harassment,Refer To COPR,"Tureaud, Benjamin",2300 S IH 35
180000046773,Thu Jul 26 22:46:12 CDT 2018,Attempt to Locate,Unfounded,,Wonder World Dr/Hunter Rd
180000046774,Thu Jul 26 22:46:14 CDT 2018,,Ignore,,
180000046775,Thu Jul 26 22:52:05 CDT 2018,Disturbance - Phys/Fight,Arrest,"Melendrez, Jacinto",1015 Hwy 80
180000046776,Thu Jul 26 23:00:14 CDT 2018,Disorderly Conduct,No Contact,"Lee, Don",Centre St/Herndon St
180000046781,Thu Jul 26 23:36:19 CDT 2018,Welfare Concern,No Report,"Alvarado, Manuel",200 W Hopkins St
180000046784,Thu Jul 26 23:46:56 CDT 2018,Assault,Arrest,"Murphy, Logan",610 Bracewood Cir
180000046785,Fri Jul 27 00:05:51 CDT 2018,Close Patrol,No Report,,1285 S IH 35
